wn_synset,bn:id,pos,lemmata EN,definition,lemmata NL,is it related to music?,note,removed EN,removed NL
,bn:01158674n,,cafehorn,The Cafehorn is a musical instrument created by classical musician Nicola Gomirato.,cafehorn,YES,,,
,bn:01621718n,,ca_din_tulnic,Ca din tulnic is a unique type of doina in which the melody resembles a type of Alpenhorn called the tulnic.,ca_din_tulnic,YES,,,
,bn:02325494n,,"bygdedans, gangar","Bygdedans is the regional, traditional dance of Norway.",bygdedans,YES,,,
,bn:02325494n,,"bygdedans, gangar","Bygdedans is the regional, traditional dance of Norway.",gangar,YES,,,
,bn:01856727n,,"bushi, bushi_musical_term",Bushi is a type of Japanese folk music genre.,bushi,YES,,,
,bn:00013965n,,burglar_alarm,A loud warning signal produced by a burglar alarm,dief_alarm,YES,,,
,bn:03321948n,,burden,The drone of a bagpipe.,burden,YES,,,
,bn:03754848n,,buraban,Buraban is a Japanese term for a wind ensemble or concert band.,buraban,YES,,,
,bn:16756304n,,"bungkaka, bamboo_buzzer","A bungkaka, also known as the bamboo buzzer is a percussion instrument made out of bamboo common in numerous indigenous tribes around the Philippines such as the Ifugao, Kalinga, and Ibaloi.",bungkaka,YES,,,
,bn:16756304n,,"bungkaka, bamboo_buzzer","A bungkaka, also known as the bamboo buzzer is a percussion instrument made out of bamboo common in numerous indigenous tribes around the Philippines such as the Ifugao, Kalinga, and Ibaloi.",bamboo_buzzer,YES,,,
,bn:03144207n,,bump,The Bump is a form of popular dance introduced in the 1970s.,bump,YES,,,
,bn:17048547n,,bulgarian_wedding_music,"Bulgarian wedding music is a genre of Svatbarska muzika or a ""wedding music"" style that evolved in the late 1960s in Bulgaria.",bulgaarse_huwelijksmuziek,YES,,,
,bn:02449420n,,bubu_music,Bubu music is traditional music played by the Temne people in Sierra Leone.,bubu_muziek,YES,,,
,bn:03175575n,,"bruckner_rhythm, bruckner-rhythm","The Bruckner rhythm is a 2 + 3 or 3 + 2 rhythm in Anton Bruckner's symphonic music, where it occurs prevalently, and in many different, varied ways.",bruckner_ritme,YES,,,
,bn:14059524n,,"bro-country, metro-bro, bro_country, brocountry","Bro-country is a subgenre of mainstream country music originating in the 2010s, and is influenced by 21st-century hip hop, hard rock and electronica.",bro-country,YES,,,
,bn:14059524n,,"bro-country, metro-bro, bro_country, brocountry","Bro-country is a subgenre of mainstream country music originating in the 2010s, and is influenced by 21st-century hip hop, hard rock and electronica.",metro-bro,YES,,,
,bn:14059524n,,"bro-country, metro-bro, bro_country, brocountry","Bro-country is a subgenre of mainstream country music originating in the 2010s, and is influenced by 21st-century hip hop, hard rock and electronica.",bro_country,YES,,,
,bn:14059524n,,"bro-country, metro-bro, bro_country, brocountry","Bro-country is a subgenre of mainstream country music originating in the 2010s, and is influenced by 21st-century hip hop, hard rock and electronica.",brocountry,YES,,,
,bn:15608036n,,"bro, đàn_brố","The bro is a traditional musical instrument of the Bahnar, Xơ Đăng, Êđê, Gia Rai people and Giẻ Xtiêng peoples of the Central Vietnam Highlands.",bro,YES,,,
,bn:15608036n,,"bro, đàn_brố","The bro is a traditional musical instrument of the Bahnar, Xơ Đăng, Êđê, Gia Rai people and Giẻ Xtiêng peoples of the Central Vietnam Highlands.",đàn_brố,YES,,,
,bn:01686822n,,"british_pop_music, british_pop","British pop music is popular music, produced commercially in the United Kingdom.",britse_pop_muziek,YES,,,
,bn:00908751n,,"bristol_underground_scene, bristol_sound, bristol_urban_culture","The Bristol underground scene, refers to a cultural movement in Bristol beginning in the early 1980s.",brindisi,YES,,,
,bn:00503659n,,"briazkalnytsia, briazkaltsia, briazalnytsia",The briazkaltsia is a Ukrainian folk instrument consisting of copper or brass plates strung from a wire.,briazkalnytsia,YES,,,
,bn:00503659n,,"briazkalnytsia, briazkaltsia, briazalnytsia",The briazkaltsia is a Ukrainian folk instrument consisting of copper or brass plates strung from a wire.,briazkaltsia,YES,,,
,bn:00503659n,,"briazkalnytsia, briazkaltsia, briazalnytsia",The briazkaltsia is a Ukrainian folk instrument consisting of copper or brass plates strung from a wire.,briazalnytsia,YES,,,
,bn:00384587n,,"brazilian_rock, 1959_in_brazilian_rock_and_roll, the_pioneers_of_brazilian_rock_and_roll_1959, 1959_pioneers_of_the_brazilian_rock_and_roll, iê-iê-iê, rock_nacional",Brazilian rock refers to rock music produced in Brazil and usually sung in Portuguese.,braziliaanse_rock,YES,,,
,bn:03111886n,,"brazilian_hip_hop, brazilian_rap",Brazilian hip hop is a national music genre in Brazil.,braziliaanse_hip_hop,YES,,,
,bn:03472362n,,"brahmanippattu, brahmanippaattu",Brahmanippattu is a type of domestic devotional offering performed usually in connection with marriages.,brahmanippattu,YES,,,
,bn:03472362n,,"brahmanippattu, brahmanippaattu",Brahmanippattu is a type of domestic devotional offering performed usually in connection with marriages.,brahmanippaattu,YES,,,
,bn:00012474n,,bow-wow,The bark of a dog,woef,YES,,,
,bn:00012474n,,bow-wow,The bark of a dog,waf,YES,,,
,bn:00012492n,,bowing,Managing the bow in playing a stringed instrument,strijkinstrument_spelen,YES,,,
,bn:03670353n,,"bowed_clavier, geigenwerk, bogenklavier, klawiolin","The bowed clavier is a keyboard instrument strung with gut strings, the tone of which is produced by a steadily revolving, well rosined cylinder powered by a foot pedal, a mechanism similar to that found in the hurdy-gurdy.",gebogen_toetsenbord,YES,,,
,bn:03352337n,,"bouyon_music, alternative_bouyon","Bouyon is a genre of Dominican music that originated in Dominica in the late 1980s mainly with the group ""WCK"", with names such as Derek ""Rah"" Peters on vocals, Cornell Phillips keys and vocals among others, while bands such as the ""Triple Kay"" are very popular with ""Carlyn XP"" being the undisputed MCs for having won numerous contests.",bouyon_muziek,YES,,,
,bn:03557071n,,"bottling, concert_bottling, bottled_off",Bottling is when a concert audience throws various objects at the performers onstage.,bottling,YES,,,
,bn:00385934n,,bothy_band,A bothy band is a musical group which comes from the farming culture of nineteenth century Scotland.,bothy_band,YES,,,
,bn:03265513n,,"bothy_ballad, bothy_ballads",Bothy ballads are songs sung by farm labourers in the northeast region of Scotland.,bothy_ballad,YES,,,
,bn:03265513n,,"bothy_ballad, bothy_ballads",Bothy ballads are songs sung by farm labourers in the northeast region of Scotland.,bothy_ballads,YES,,,
,bn:03264828n,,"bosnian_root_music, izvorna_bosanska_muzika",Bosnian root music is polyphonic type of singing.,bosinan_root-muziek,YES,,,
,bn:14717490n,,"bosnian_and_herzegovinian_hip_hop, bosnian_and_herzegovinan_hip_hop, bosnian_hip-hop, bosnian_hip_hop",Bosnian hip hop is a style of music made in Bosnia and Herzegovina.,Bosnische en Herzegovina hiphop,YES,,,
,bn:00315377n,,"boomba_music, kapuka_rap, kapuka_music","Boomba music, also referred to as kapuka, is a form of hip pop music popular in Kenya.",boomba_muziek,YES,,,
,bn:00315377n,,"boomba_music, kapuka_rap, kapuka_music","Boomba music, also referred to as kapuka, is a form of hip pop music popular in Kenya.",kapuka_rap,YES,,,
,bn:00315377n,,"boomba_music, kapuka_rap, kapuka_music","Boomba music, also referred to as kapuka, is a form of hip pop music popular in Kenya.",kapuka_muziek,YES,,,
,bn:01332882n,,"bombo, tambora, bombo_criollo","The bombo criollo, or simply bombo, is a family of Latin American drums derived from the European bass drum and native Latin American drum traditions.",bombo,YES,,,
,bn:01332882n,,"bombo, tambora, bombo_criollo","The bombo criollo, or simply bombo, is a family of Latin American drums derived from the European bass drum and native Latin American drum traditions.",bombo_criollo,YES,,,
,bn:03893029n,,bolombatto,The bolombatto is a traditional stringed instrument that features in the music of West Africa.,bolombatto,YES,,,
,bn:01012270n,,"bock-a-da-bock, bock_a_da_bock",The Bock-a-da-bock is an idiophone type of musical instrument in the percussion family.,bock-a-da-bock,YES,,,
,bn:01012270n,,"bock-a-da-bock, bock_a_da_bock",The Bock-a-da-bock is an idiophone type of musical instrument in the percussion family.,bock_a_da_bock,YES,,,
,bn:01640398n,,bocet,Bocet is a form of Romanian folk music.,bocet,YES,,,
,bn:14075093n,,"bo, po","The bo is a percussion instrument originating in China, a type of cymbals.",bo,YES,,,
,bn:14075093n,,"bo, po","The bo is a percussion instrument originating in China, a type of cymbals.",po,YES,,,
,bn:02579343n,,blues_fiddle,"""Blues fiddle"" is a generic term for bowed, stringed instruments played on the arm or shoulder that are used to play blues music.",blues_viool,YES,,,
,bn:03771501n,,"blues_dance, blues_dancing, snake_hips, snakehips, funky_butt, blues","Blues dancing is a family of historical dances that developed alongside and were danced to blues music, or the contemporary dances that are danced in that aesthetic.",blues_dans,YES,,,
,bn:03771501n,,"blues_dance, blues_dancing, snake_hips, snakehips, funky_butt, blues","Blues dancing is a family of historical dances that developed alongside and were danced to blues music, or the contemporary dances that are danced in that aesthetic.",snake_hips,YES,,,
,bn:03771501n,,"blues_dance, blues_dancing, snake_hips, snakehips, funky_butt, blues","Blues dancing is a family of historical dances that developed alongside and were danced to blues music, or the contemporary dances that are danced in that aesthetic.",snakehips,YES,,,
,bn:03771501n,,"blues_dance, blues_dancing, snake_hips, snakehips, funky_butt, blues","Blues dancing is a family of historical dances that developed alongside and were danced to blues music, or the contemporary dances that are danced in that aesthetic.",funky_butt,YES,,,
,bn:16012952n,,bluegrass_mandolin,Bluegrass mandolin is a style of mandolin playing most commonly heard in bluegrass bands.,bluegrass_mandoline,YES,,,
,bn:02588800n,,"bluegrass_fiddle, bluegrass_fiddling","Bluegrass fiddling is a distinctive style of American fiddle playing which is characterized by bold, bluesy improvisation, off-beat ""chopping"", and sophisticated use of both double-stops and old-time bowing patterns.",bluegrass_viool,YES,,,
,bn:01748706n,,bisector,"In diatonic set theory, a bisector divides the octave approximately in half and may be used in place of a generator to derive collections for which structure implies multiplicity is not true such as the ascending melodic minor, harmonic minor, and octatonic scales.",bissectrice,YES,,,
,bn:00674929n,,"big_band_remote, big_band_remotes","A big band remote was a remote broadcast, popular on radio during the 1930s and 1940s, involving a coast-to-coast live transmission of a big band.",big_band_remote,YES,,,
,bn:00376022n,,bhusyah,Bhusyah is a pair of metallic cymbals.,bhusyah,YES,,,
,bn:02469052n,,berklee_method,"In music performance and education, the Berklee method is the music theory, terminology, and practice taught at Berklee College of Music, the largest independent college of contemporary music in the world.",berklee_methode,YES,,,
,bn:02995838n,,benta,The benta is a large one-string bamboo zither native to Jamaica.,benta,YES,,,
,bn:03886575n,,"benna, ditti, bennah",Benna is a genre of Antiguan and Barbudan music.,benna,YES,,,
,bn:03886575n,,"benna, ditti, bennah",Benna is a genre of Antiguan and Barbudan music.,ditti,YES,,,
,bn:03886575n,,"benna, ditti, bennah",Benna is a genre of Antiguan and Barbudan music.,bennah,YES,,,
,bn:03244044n,,benefit_performance,A benefit performance is a type of live entertainment which is undertaken for a cause.,benefiet_performance,YES,,,
,bn:03244044n,,benefit_performance,A benefit performance is a type of live entertainment which is undertaken for a cause.,benefiet,YES,,,
,bn:03217996n,,"belt-drive_turntable, belt_drive_turntable","There are three main types of phonograph turntable drives being manufactured today: the belt-drive, idler-wheel and direct-drive systems; the names are based upon the type of coupling used between the platter of the turntable and the motor.",belt-drive_turntable,YES,,,
,bn:03217996n,,"belt-drive_turntable, belt_drive_turntable","There are three main types of phonograph turntable drives being manufactured today: the belt-drive, idler-wheel and direct-drive systems; the names are based upon the type of coupling used between the platter of the turntable and the motor.",belt_drive_turntable,YES,,,
,bn:03468807n,,"beiguan_music, beiguan, pak-kóan","Beiguan is a type of traditional music, melody and theatrical performance between the 17th and mid-20th centuries.",beiguan_muziek,YES,,,
,bn:03468807n,,"beiguan_music, beiguan, pak-kóan","Beiguan is a type of traditional music, melody and theatrical performance between the 17th and mid-20th centuries.",beiguan,YES,,,
,bn:03468807n,,"beiguan_music, beiguan, pak-kóan","Beiguan is a type of traditional music, melody and theatrical performance between the 17th and mid-20th centuries.",pak-kóan,YES,,,
,bn:00596645n,,bedouin_music,"Bedouin music is the music of nomadic Bedouin tribes of the Arabian Peninsula, Sudan and the Levant.",beduinen_muziek,YES,,,
,bn:02352885n,,bayati,"Bayātī, also known as Bayat and Uşşâk, is the name of a maqam in Arabic, Turkish, and related systems of music.",bayati,YES,,,
,bn:00009213n,,bay,The sound of a hound on the scent,hondegeblaf,YES,,,
,bn:00503674n,,batih,The batih is a thick stick that is rhythmically tapped on the floor in some Ukrainian folkloric groups.,batih,YES,,,
,bn:03537476n,,"bathroom_singing, singing_in_the_shower, singing_in_the_bathroom, singing_in_the_bath, shower_singing, bathroom_acoustics, bathroom_singer, singing_in_a_shower","Bathroom singing, also known as singing in the bathroom, singing in the bath, or singing in the shower, is a widespread phenomenon.",zingen_in_de_badkamer,YES,,,
,bn:03537476n,,"bathroom_singing, singing_in_the_shower, singing_in_the_bathroom, singing_in_the_bath, shower_singing, bathroom_acoustics, bathroom_singer, singing_in_a_shower","Bathroom singing, also known as singing in the bathroom, singing in the bath, or singing in the shower, is a widespread phenomenon.",onder de douche zingen,YES,,,
,bn:00597428n,,bassoon_sonata,"A bassoon sonata is a larger-scale work for bassoon, usually with keyboard accompaniment.",fagotsonata,YES,,,
,bn:00501785n,,basolia,"The basolia is a Ukrainian or Polish folk instrument of the bowed string family similar to the cello, although usually slightly larger and not as sophisticated in construction.",basolia,YES,,,
,bn:02282932n,,basler_drum,The Basler drum is a two-headed rope-tension drum.,bazel_trommel,YES,,,
,bn:02049367n,,basement_show,"A basement show is a musical performance, often of the punk rock or hardcore punk variety, that is held in the basement of a residential home, rather than at a traditional venue.",basement_show,YES,,,
,bn:03882048n,,barynya,Barynya is a fast Russian folk dance and music.,barynya,YES,,,
,bn:01908980n,,baroque_music_of_the_british_isles,Baroque music of the British Isles bridged the gap between the early music of the Medieval and Renaissance periods and the development of fully fledged and formalised orchestral classical music in the second half of the eighteenth century.,barokmuziek_van_de_Britse_eilanden,YES,,,
,bn:00008597n,,"bark, dog_barking, woof, yelp, wuff, dog_bark",The sound made by a dog,woef,YES,,,
,bn:00008597n,,"bark, dog_barking, woof, yelp, wuff, dog_bark",The sound made by a dog,waf,YES,,,
,bn:01569396n,,"bara, bara_drum","The bara is a spherical hand drum with a body made from a dried gourd or calabash, used in West Africa.",bara,YES,,,
,bn:14880365n,,banjo_music,"Banjo Music is a genre of music that consists exclusively, or primarily of, the banjo.",banjo_muziek,YES,,,
,bn:02389397n,,"banjeaurine, banjorine","The Banjeaurine, also known as Banjourine or Banjorine, was a variant of the banjo, designed to play lead instrument in banjo orchestras from the 1890s to the 1930s.",banjeaurine,YES,,,
,bn:02389397n,,"banjeaurine, banjorine","The Banjeaurine, also known as Banjourine or Banjorine, was a variant of the banjo, designed to play lead instrument in banjo orchestras from the 1890s to the 1930s.",banjorine,YES,,,
,bn:02572256n,,"bangladeshi_rock, rock_music_of_bangladesh, bangla_rock",Bangladeshi rock or Bangla rock is the rock music in Bangladesh that derived from the British and American rock music and mixed up with Bengali classical and adhunik music from the 1960s.,bangladesse_rock,YES,,,
,bn:00008324n,,bandwagon,A large ornate wagon for carrying a musical band,bandwagen,YES,,,
,bn:02849407n,,bandol,"The bandol, bandola, or criolla mandolin is a string instrument in Trinidad and Tobago with four double courses of strings, totaling eight strings.",bandol,YES,,,
,bn:03228070n,,ballo,"The ballo was an Italian dance form during the fifteenth century, most noted for its frequent changes of tempo and meter.",ballo,YES,,,
,bn:00008173n,,balletomane,A ballet enthusiast,balletliefhebber,YES,,,
,bn:02131406n,,bak,Bak is a wooden clapper used in Korean court and ritual music.,bak,YES,,,
,bn:17157554n,,"baile_de_maní, baile_de_mani, el_juego_de_maní, el_juego_de_mani, juego_de_maní, juego_de_mani, mani_stickfighting, mani, mani_stick-fighting, mani_stick_fighting","Juego de maní often simply called maní or mani, sometimes referred to as baile de maní or bambosa, is a combined martial art and dance that was developed in Cuba by African slaves.",baile_de_maní,YES,,,
,bn:01038927n,,"back_spinning, backspin","Back spinning describes the act of manually manipulating a vinyl record, using enough force to cause the record to spin backward.",backspin,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,bachatón,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,bachaton,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,bachata_tipico,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,reggaeton_bachateo,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,bachateo,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,bachateo_reggaeton,YES,,,
,bn:15786164n,,"bachatón, bachaton, bachata_tipico, reggaeton_bachateo, bachateo, bachateo_reggaeton, nueva_bachata",Bachatón is a fusion genre of reggaeton from Puerto Rico and bachata from the Dominican Republic.,nueva_bachata,YES,,,
,bn:00007635n,,babel,A confusion of voices and other sounds,babel,YES,,,
,bn:00007613n,,baa,The cry made by sheep,bèèh,YES,,,
,bn:01948156n,,azerbaijani_jazz,"The Azerbaijani jazz is a popular variety of jazz, widespread in Azerbaijan.",azerbeidzjaanse_jazz,YES,,,
,bn:01013542n,,australian_thrash_metal,Australian thrash metal is a regional scene of thrash metal music that originated during the late 1980s.,australische_trashmetal,YES,,,
,bn:00423806n,,australian_ska,"The Australian ska scene has existed since the mid-1980s, when it started enjoying the same sort of interest as it did in the United Kingdom, following the success of UK 2 Tone bands such as The Specials, The Beat and Madness.",australische_ska,YES,,,
,bn:01045230n,,"australian_hardcore, list_of_australian_hardcore_punk_groups, list_of_australian_hardcore_punk_and_metalcore_groups, australian_hardcore_punk","Australian hardcore punk bands tend to have local fan bases, although a number have toured Australia and internationally.",australische_hardcore,YES,,,
,bn:01562450n,,"australian_folk_music, australian_folk_songs",Australian folk music is the traditional music from the large variety of immigrant cultures and those of the original Australian inhabitants.,australische_folk_muziek,YES,,,
,bn:02801286n,,"audiovisual_education, audiovisual_aids, multimedia-based_education, audiovisual_instruction, multimedia_education",Audiovisual education or multimedia-based education is instruction where particular attention is paid to the audio and visual presentation of the material with the goal of improving comprehension and retention.,audiovisueel_onderwijs,YES,,,
,bn:02801286n,,"audiovisual_education, audiovisual_aids, multimedia-based_education, audiovisual_instruction, multimedia_education",Audiovisual education or multimedia-based education is instruction where particular attention is paid to the audio and visual presentation of the material with the goal of improving comprehension and retention.,multimediaal_onderwijs,YES,,,
,bn:03198859n,,"ashbory_bass, ashbory","The Ashbory bass, invented by Alun Ashworth-Jones and designed by Nigel Thornbory, is an 18-inch scale fretless electric bass developed in 1985.",ashbory_bas,YES,,,
,bn:03198859n,,"ashbory_bass, ashbory","The Ashbory bass, invented by Alun Ashworth-Jones and designed by Nigel Thornbory, is an 18-inch scale fretless electric bass developed in 1985.",ashbory,YES,,,
,bn:01044768n,,"ascii_tab, .tab, .txt, .btab, ascii_tablature","ASCII tab is a text file format used for writing guitar, bass guitar and drum tabulatures that uses plain ASCII numbers, letters and symbols.",ascii_tab,YES,,,
,bn:01044768n,,"ascii_tab, .tab, .txt, .btab, ascii_tablature","ASCII tab is a text file format used for writing guitar, bass guitar and drum tabulatures that uses plain ASCII numbers, letters and symbols.",.tab,YES,,,
,bn:01044768n,,"ascii_tab, .tab, .txt, .btab, ascii_tablature","ASCII tab is a text file format used for writing guitar, bass guitar and drum tabulatures that uses plain ASCII numbers, letters and symbols.",.txt,YES,,,
,bn:01044768n,,"ascii_tab, .tab, .txt, .btab, ascii_tablature","ASCII tab is a text file format used for writing guitar, bass guitar and drum tabulatures that uses plain ASCII numbers, letters and symbols.",.btab,YES,,,
,bn:01044768n,,"ascii_tab, .tab, .txt, .btab, ascii_tablature","ASCII tab is a text file format used for writing guitar, bass guitar and drum tabulatures that uses plain ASCII numbers, letters and symbols.",ascii_tablatuur,YES,,,
,bn:00484832n,,"armenian_rock, vostan_hayots",Armenian rock describes a wide variety of forms of rock music made in Armenia or by artists of Armenian descent.,Armeense_rock,YES,,,
,bn:00745036n,,armenian_opera,Armenian opera is the art of opera in Armenia or opera by Armenian composers.,armeense_opera,YES,,,
,bn:01590640n,,"areíto, areyto, areíto_/_areyto, areito",The areíto or areyto was a Taíno language word adopted by the Spanish colonizers to describe a type of religious song and dance performed by the Taíno people of the Caribbean.,areíto,YES,,,
,bn:01590640n,,"areíto, areyto, areíto_/_areyto, areito",The areíto or areyto was a Taíno language word adopted by the Spanish colonizers to describe a type of religious song and dance performed by the Taíno people of the Caribbean.,areyto,YES,,,
,bn:01590640n,,"areíto, areyto, areíto_/_areyto, areito",The areíto or areyto was a Taíno language word adopted by the Spanish colonizers to describe a type of religious song and dance performed by the Taíno people of the Caribbean.,areíto_/_areyto,YES,,,
,bn:01590640n,,"areíto, areyto, areíto_/_areyto, areito",The areíto or areyto was a Taíno language word adopted by the Spanish colonizers to describe a type of religious song and dance performed by the Taíno people of the Caribbean.,areito,YES,,,
,bn:03262134n,,"arabic_hip_hop, arabic_rap, arab_rap",Arabic hip hop is hip hop music and culture originating in the Arabic-speaking world.,arabische_hip_hop,YES,,,
,bn:00584576n,,"appropriation, cultural_appropriation_in_western_music, musical_appropriation","In music, appropriation is the use of borrowed elements in the creation of a new piece.",culturele_toe-eigening_in_muziek,YES,,,
,bn:00004827n,,"apache_dance, apache, la_danse_apache, apache_turn, tough_dance, bowery_waltz",A violent fast dance in French vaudeville (an apache is a member of the French underworld),apache_dans,YES,,,
,bn:04710791n,,antara ,L'antara o andarita és el terme utilitzat pels quítxues del Perú per a anomenar un instrument similar al siku o flauta de pan.,antara,YES,,,
,bn:00301142n,,antara,Antarā is the equivalent of a verse in Hindustani classical music.,antara,YES,,,
,bn:02409536n,,"animal_song, animal_songs","Animal song is not a well-defined term in scientific literature, and the use of the more broadly defined term 'vocalizations' is in more common use.",dieren_lied,YES,,,
,bn:01932996n,,anglo-american_music,Anglo-American music is derived from the English culture of the Thirteen Colonies of the United States and has been a founding influence for American folk and popular music.,angloamerikaanse_muziek,YES,,,
,bn:03162122n,,"ancient_roman_music, music_of_ancient_rome, roman_music, music_in_ancient_rome, roman_instruments",The music of ancient Rome was a part of Roman culture from the earliest of times.,oude_romeinse_muziek,YES,,,
,bn:01643007n,,ancient_celtic_music,"Deductions about the music of the ancient Celts of the La Tène period rely primarily on Greek and Roman sources, as well as on archaeological finds and interpretations including the reconstruction of the Celts' ancient instruments.",oude_keltische_muziek,YES,,,
,bn:00178038n,,amplified_cactus,An amplified cactus is a cactus plant used as a musical instrument.,geamplificeerde cactus,YES,,,
,bn:03211229n,,"american_patriotic_music, patriotic_music_of_the_united_states",American patriotic music is a part of the culture and history of the United States since its founding in the 18th century and has served to encourage feelings of honor for the country's forefathers and for national unity.,amerikaanse_patriottische_muziek,YES,,,
,bn:02023997n,,"american_music_during_world_war_ii, american_music_during_world_war_two, yankee_doodle_ain't_doodlin'_now",American music during World War II was considered to be popular music that was enjoyed during the late 1930s through the mid-1940s.,amerikaanse_muziek_tijdens_de tweede_wereld_oorlog,YES,,,
,bn:03632777n,,"american_march_music, american_marches, american_march, american_patriotic_march, breakstrain, grandioso",American march music is march music written and/or performed in the United States.,amerikaanse_mars_muziek,YES,,,
,bn:03696206n,,"american_indian_opera, native_american_opera, american_indian_grand_opera",American Indian opera is a subgenre of music of the United States.,indiaanse_opera,YES,,,
,bn:01809365n,,"american_folk_music, american_roots_music, american_traditional_music, roots_folk_music, folk_music_of_the_united_states, roots_folk, american_folksongs","The term American folk music encompasses numerous music genres, variously known as traditional music, traditional folk music, contemporary folk music, or roots music.",amerikaanse_folk_muziek,YES,,,
,bn:00305087n,,"american_art_song, american_art_songs","The composition of art song in America began slowly in the Colonial and Federal periods, expanded greatly in the 19th century, and has become a distinguished and highly regarded addition to the classical music repertoire in the 20th and 21st centuries. ",Amerikaans_art _lied,YES,,,
,bn:00805165n,,ambiophonics,"Ambiophonics is a method in the public domain that employs digital signal processing and two loudspeakers directly in front of the listener in order to improve reproduction of stereophonic and 5.1 surround sound for music, movies, and games in home theaters, gaming PCs, workstations, or studio monitoring applications.",ambiofonie,YES,,,
,bn:01815701n,,"alternative_reggaeton, alt_reggaeton, alternative-reggaeton","Alternative reggaeton is a subgenre of reggaeton that emerged from the hip hop movement as a reaction to its repetitive and monotone dembow rhythm, and the predominant stereotypical gangsta content that became predictable.",alternatieve_reggaeton,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",alghoza,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",jodiya_pava,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",algoza,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",algoze,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",algoja,YES,,,
,bn:02471528n,,"alghoza, jodiya_pava, algoza, algoze, algoja, alghoze","Alghoza is a pair of woodwind instruments used by Baloch, Sindhi, Kutchi, Rajasthani and Punjabi folk musicians.",alghoze,YES,,,
,bn:01145168n,,algerian_hip_hop,"Algerian hip hop music, as a genre, includes the hip hop music of both native Algerians and Algerians abroad.",algerijnse_hip_hop,YES,,,
,bn:00240225n,,albanian_hip_hop,"Albanian hip hop refers to hip hop from artists from Albania, Kosovo, North Macedonia and surrounding areas where the Albanian language is spoken.",albanese_hip_hop,YES,,,
,bn:00002234n,,"air_horn, goal_horn, handy_horn, rape_horn, gas_horn, airhorn",A pneumatic horn,pneumatic_hoorn,YES,,,
,bn:03459737n,,ahoko,The Ahoko is a traditional percussion instrument originating from the central part of Ivory Coast in West Africa.,ahoko,YES,,,
,bn:03355615n,,agung_a_tamlang,The Agung a Tamlang is a type of Philippine slit drum made of hollowed out bamboo in imitation of the real agung.,agung_a_tamlang,YES,,,
,bn:02843519n,,afro_roots,"AfroRoots Music is described as a blend of World Music; specifically, Afro-Beat, Reggae, and Cuban music.",afro_roots,YES,,,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,afrikaanse_hip_hop,YES,,,
